content_id;reaction_type;datetime;sentiment;score;content_user_id;category;content_type
3724de8a-ec2f-4021-a3f1-605d551da9d0;indifferent;09/07/2020 02:57;neutral;20;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;scared;22/05/2021 09:30;negative;15;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;scared;15/11/2020 11:56;negative;15;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;like;02/02/2021 19:43;positive;50;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;want;10/04/2021 09:59;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;want;20/07/2020 05:58;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;super love;03/09/2020 09:24;positive;75;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;cherish;18/02/2021 13:56;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;heart;20/12/2020 01:08;positive;60;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;super love;18/02/2021 16:19;positive;75;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;super love;25/01/2021 03:22;positive;75;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;intrigued;11/01/2021 06:20;positive;45;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;adore;06/10/2020 23:09;positive;72;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
3724de8a-ec2f-4021-a3f1-605d551da9d0;want;10/07/2020 03:28;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;culture;video
2d0926be-9a29-4e6c-b342-815c70172214;like;27/10/2020 08:50;positive;50;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;love;27/06/2020 21:44;positive;65;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;scared;11/09/2020 20:32;negative;15;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;peeking;15/06/2021 18:21;neutral;35;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;dislike;15/09/2020 22:46;negative;10;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;worried;19/08/2020 07:02;negative;12;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;indifferent;26/02/2021 17:18;neutral;20;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;super love;05/11/2020 07:59;positive;75;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;super love;18/12/2020 17:17;positive;75;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;worried;22/02/2021 03:12;negative;12;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;cherish;24/01/2021 19:30;positive;70;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;dislike;02/10/2020 00:17;negative;10;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;indifferent;24/10/2020 05:23;neutral;20;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;intrigued;17/08/2020 11:35;positive;45;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
2d0926be-9a29-4e6c-b342-815c70172214;indifferent;08/11/2020 22:18;neutral;20;7a85fbc6-253f-4552-9f4a-c1a332e14fa5;animals;GIF
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;hate;12/10/2020 11:41;negative;5;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;super love;20/11/2020 13:51;positive;75;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;indifferent;24/11/2020 14:36;neutral;20;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;intrigued;26/07/2020 02:14;positive;45;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;adore;07/10/2020 22:28;positive;72;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;cherish;09/11/2020 14:28;positive;70;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;dislike;13/05/2021 06:25;negative;10;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;cherish;05/07/2020 18:07;positive;70;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;scared;07/01/2021 08:21;negative;15;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;13/08/2020 14:26;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;scared;26/02/2021 00:23;negative;15;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;want;26/06/2020 03:29;positive;70;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;cherish;17/12/2020 17:32;positive;70;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;heart;28/02/2021 13:10;positive;60;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;heart;30/10/2020 04:08;positive;60;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;super love;22/07/2020 22:20;positive;75;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;28/07/2020 16:49;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;hate;21/08/2020 13:45;negative;5;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;hate;04/06/2021 01:54;negative;5;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;peeking;29/06/2020 11:08;neutral;35;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;indifferent;16/12/2020 08:32;neutral;20;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;adore;07/03/2021 23:08;positive;72;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;08/06/2021 06:43;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;04/05/2021 07:24;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;interested;26/03/2021 03:11;positive;30;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;16/12/2020 11:05;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;disgust;29/12/2020 08:39;negative;0;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;cherish;14/08/2020 13:03;positive;70;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;want;11/02/2021 06:26;positive;70;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;interested;31/10/2020 03:25;positive;30;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;04/10/2020 02:30;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;indifferent;25/07/2020 10:32;neutral;20;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;like;02/08/2020 10:49;positive;50;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;super love;26/08/2020 17:24;positive;75;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;10/02/2021 21:50;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;intrigued;31/01/2021 11:32;positive;45;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;disgust;27/04/2021 00:46;negative;0;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;indifferent;27/06/2020 07:23;neutral;20;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;dislike;09/05/2021 13:01;negative;10;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;worried;17/02/2021 12:36;negative;12;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;like;19/01/2021 22:04;positive;50;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;love;18/08/2020 11:17;positive;65;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;adore;14/03/2021 04:41;positive;72;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;hate;31/10/2020 23:32;negative;5;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;super love;19/04/2021 11:36;positive;75;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;disgust;20/11/2020 10:39;negative;0;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;heart;24/10/2020 01:16;positive;60;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
dcaa5091-1246-4d3c-aed8-dcd8e1da69cc;hate;24/08/2020 23:06;negative;5;f11e8adf-a550-4e7a-ab81-dbccd952dff8;science;photo
0491183b-be25-4108-b667-8c30d3cdbf50;peeking;23/07/2020 18:39;neutral;35;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;cherish;18/12/2020 05:58;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;disgust;11/07/2020 18:45;negative;0;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;want;01/05/2021 16:16;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;like;24/10/2020 01:46;positive;50;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;scared;16/01/2021 07:40;negative;15;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;cherish;26/06/2020 10:28;positive;70;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;worried;19/07/2020 21:25;negative;12;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
0491183b-be25-4108-b667-8c30d3cdbf50;indifferent;24/03/2021 22:50;neutral;20;72d2587e-8fae-4626-a73d-352e6465ba0f;veganism;audio
359b93ea-446f-4202-8801-db238de5de4d;interested;31/08/2020 00:43;positive;30;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;intrigued;30/09/2020 06:43;positive;45;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;interested;02/05/2021 06:24;positive;30;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;intrigued;28/11/2020 11:22;positive;45;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;cherish;20/06/2020 08:53;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;11/04/2021 06:12;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;worried;04/08/2020 11:12;negative;12;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;scared;07/03/2021 14:58;negative;15;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;love;02/09/2020 05:00;positive;65;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;dislike;09/02/2021 12:04;negative;10;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;want;02/03/2021 10:25;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;cherish;30/10/2020 05:43;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;scared;31/05/2021 03:45;negative;15;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;worried;01/02/2021 17:36;negative;12;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;indifferent;29/05/2021 21:59;neutral;20;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;adore;30/07/2020 21:13;positive;72;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;scared;02/09/2020 17:10;negative;15;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;01/04/2021 05:35;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;peeking;23/02/2021 17:48;neutral;35;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;indifferent;05/07/2020 19:37;neutral;20;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;intrigued;03/09/2020 00:08;positive;45;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;adore;23/11/2020 01:09;positive;72;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;heart;05/06/2021 03:08;positive;60;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;hate;24/03/2021 01:16;negative;5;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;worried;29/01/2021 06:34;negative;12;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;scared;21/02/2021 13:54;negative;15;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;23/04/2021 08:41;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;worried;01/09/2020 06:58;negative;12;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;peeking;04/07/2020 21:42;neutral;35;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;indifferent;15/11/2020 02:50;neutral;20;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;adore;11/07/2020 02:30;positive;72;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;adore;31/12/2020 22:12;positive;72;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;hate;29/04/2021 23:51;negative;5;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;24/01/2021 05:33;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;want;05/01/2021 19:18;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;18/07/2020 00:26;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;dislike;20/02/2021 20:29;negative;10;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;25/09/2020 22:51;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;want;07/03/2021 05:38;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;like;12/03/2021 09:31;positive;50;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;cherish;09/12/2020 12:14;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;want;13/03/2021 06:46;positive;70;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
359b93ea-446f-4202-8801-db238de5de4d;disgust;26/02/2021 19:38;negative;0;de39bbda-66a8-4c52-835a-7a104cf7f081;food;photo
0adb9a94-210a-4e84-bca1-13db9452ff0e;heart;05/09/2020 16:55;positive;60;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;disgust;09/06/2021 06:01;negative;0;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;want;21/01/2021 16:51;positive;70;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;adore;04/06/2021 07:13;positive;72;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;dislike;27/10/2020 23:14;negative;10;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;love;07/10/2020 04:02;positive;65;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;disgust;08/04/2021 01:19;negative;0;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;want;18/08/2020 13:19;positive;70;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;super love;21/06/2020 20:35;positive;75;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;hate;31/08/2020 03:19;negative;5;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;interested;25/03/2021 21:57;positive;30;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;super love;22/04/2021 09:20;positive;75;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;hate;08/01/2021 22:21;negative;5;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;love;09/01/2021 03:10;positive;65;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;adore;06/07/2020 01:07;positive;72;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;like;10/01/2021 23:45;positive;50;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;disgust;31/08/2020 08:14;negative;0;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;dislike;08/10/2020 17:53;negative;10;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;like;17/12/2020 18:04;positive;50;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;hate;02/02/2021 05:59;negative;5;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;super love;22/08/2020 05:37;positive;75;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;hate;25/01/2021 12:35;negative;5;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;heart;22/07/2020 14:32;positive;60;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;super love;10/11/2020 19:13;positive;75;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
0adb9a94-210a-4e84-bca1-13db9452ff0e;super love;18/10/2020 14:41;positive;75;f3eb7ee0-7788-43a0-9686-1c399260b17e;healthy eating;video
3c510b35-43e2-4e84-a805-86c5ebddc4cf;scared;21/08/2020 22:18;negative;15;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;like;03/11/2020 08:42;positive;50;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;worried;16/05/2021 19:20;negative;12;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;dislike;27/12/2020 08:43;negative;10;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;intrigued;12/03/2021 10:03;positive;45;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;worried;08/06/2021 06:16;negative;12;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;love;06/12/2020 22:29;positive;65;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;heart;05/06/2021 19:26;positive;60;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;adore;15/05/2021 08:23;positive;72;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;hate;26/12/2020 11:34;negative;5;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;scared;24/09/2020 03:45;negative;15;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;love;24/01/2021 22:57;positive;65;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;worried;06/08/2020 22:03;negative;12;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;adore;10/08/2020 16:13;positive;72;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;hate;24/03/2021 14:34;negative;5;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;cherish;12/09/2020 17:08;positive;70;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;peeking;12/02/2021 09:43;neutral;35;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
3c510b35-43e2-4e84-a805-86c5ebddc4cf;adore;19/03/2021 22:07;positive;72;a559688e-3f10-436f-a25e-8ad553eacb89;studying;audio
86346263-02db-4020-a216-9e54f502f643;peeking;24/07/2020 14:13;neutral;35;bfe23c39-f814-4282-b0f7-506cd8295b8a;travel;GIF
86346263-02db-4020-a216-9e54f502f643;worried;03/02/2021 07:13;negative;12;bfe23c39-f814-4282-b0f7-506cd8295b8a;travel;GIF
86346263-02db-4020-a216-9e54f502f643;cherish;30/03/2021 20:05;positive;70;bfe23c39-f814-4282-b0f7-506cd8295b8a;travel;GIF
86346263-02db-4020-a216-9e54f502f643;love;05/07/2020 20:16;positive;65;bfe23c39-f814-4282-b0f7-506cd8295b8a;travel;GIF
86346263-02db-4020-a216-9e54f502f643;indifferent;20/07/2020 13:42;neutral;20;bfe23c39-f814-4282-b0f7-506cd8295b8a;travel;GIF
